Plant_ID	Experiment	Line	Site	Block	Cohort
8_1401	ecotypes	PAR.7.B1	Mil	8_30	2008
8_1402	ecotypes	MIL.68.B	Mil	8_30	2008
8_1403	ecotypes	MIL.32.A1	Mil	8_30	2008
8_1404	ecotypes	MIL.53.A	Mil	8_30	2008
8_1405	ecotypes	SILLow.1	Mil	8_30	2008
8_1406	ecotypes	MAH.46.A	Mil	8_30	2008
8_1407	ecotypes	MIL.21.B2	Mil	8_30	2008
8_1408	ecotypes	MAH.9.B	Mil	8_30	2008
8_1409	ecotypes	MAH.11.A	Mil	8_30	2008
8_1410	ecotypes	MAH.37.A	Mil	8_30	2008
8_1411	ecotypes	JAM.1.A	Mil	8_30	2008
8_1412	ecotypes	JAM.16.A	Mil	8_30	2008
8_1413	ecotypes	SILLow.5	Mil	8_30	2008
8_1414	ecotypes	PAR.17.A1	Mil	8_30	2008
8_1415	ecotypes	PAR.19.B	Mil	8_30	2008
8_1416	ecotypes	PAR.8.B1	Mil	8_30	2008
8_1417	ecotypes	PAR.29.B2	Mil	8_30	2008
8_1418	ecotypes	MAH.13.A	Mil	8_30	2008
8_1419	ecotypes	PAR.9.A1	Mil	8_30	2008
8_1420	ecotypes	JAM.22.A	Mil	8_30	2008
8_1421	ecotypes	PAR.21.B2	Mil	8_30	2008
8_1422	ecotypes	MIL.24.A	Mil	8_30	2008
8_1423	ecotypes	MIL.20.B	Mil	8_30	2008
8_1424	ecotypes	SILLow.8	Mil	8_30	2008
8_1425	ecotypes	SILLow.6	Mil	8_30	2008
8_1426	ecotypes	PAR.10.A6	Mil	8_30	2008
8_1427	ecotypes	SILLow.7	Mil	8_30	2008
8_1428	ecotypes	JAM.19.B	Mil	8_30	2008
8_1429	ecotypes	JAM.7.B	Mil	8_30	2008
8_1430	ecotypes	SILLow.3	Mil	8_30	2008
8_1431	ecotypes	MAH.5.A	Mil	8_30	2008
8_1432	ecotypes	MIL.50.A	Mil	8_30	2008
8_1433	ecotypes	MAH.8.A1	Mil	8_30	2008
8_1434	ecotypes	JAM.17.A	Mil	8_30	2008
8_1435	ecotypes	JAM.40.A	Mil	8_30	2008
8_1436	ecotypes	MIL.54.A	Mil	8_30	2008
8_1437	ecotypes	SILLow.2	Mil	8_30	2008
8_1438	ecotypes	JAM.6.A	Mil	8_30	2008
8_1439	ecotypes	PAR.13.A	Mil	8_30	2008
8_1440	ecotypes	PAR.22.A2	Mil	8_30	2008
9_0001	ecotypes	PAR.21.B2	Par	9_1	2009
9_0002	ecotypes	SILLow.5	Par	9_1	2009
9_0003	ecotypes	MAH.9.B	Par	9_1	2009
9_0004	ecotypes	SILLow.2	Par	9_1	2009
9_0005	ecotypes	PAR.7.B1	Par	9_1	2009
9_0006	ecotypes	PAR.9.A1	Par	9_1	2009
9_0007	ecotypes	MIL.21.B2	Par	9_1	2009
9_0008	ecotypes	MIL.53.A	Par	9_1	2009
9_0009	ecotypes	JAM.1.A	Par	9_1	2009
9_0010	ecotypes	JAM.40.A	Par	9_1	2009
9_0011	ecotypes	PAR.19.B	Par	9_1	2009
9_0012	ecotypes	MAH.46.A	Par	9_1	2009
9_0013	ecotypes	PAR.29.B2	Par	9_1	2009
9_0014	ecotypes	JAM.16.A	Par	9_1	2009
9_0015	ecotypes	SILLow.3	Par	9_1	2009
9_0016	ecotypes	PAR.17.A1	Par	9_1	2009
9_0017	ecotypes	JAM.6.A	Par	9_1	2009
9_0018	ecotypes	MIL.20.B	Par	9_1	2009
9_0019	ecotypes	MAH.16.A	Par	9_1	2009
9_0020	ecotypes	JAM.19.B	Par	9_1	2009
9_0021	ecotypes	MIL.60.A	Par	9_1	2009
9_0022	ecotypes	SILupper.2	Par	9_1	2009
9_0023	ecotypes	PAR.10.A6	Par	9_1	2009
9_0024	ecotypes	MAH.8.A1	Par	9_1	2009
9_0025	ecotypes	JAM.26.A	Par	9_1	2009
9_0026	ecotypes	MIL.32.A1	Par	9_1	2009
9_0027	ecotypes	MIL.68.B	Par	9_1	2009
9_0028	ecotypes	MAH.38.B	Par	9_1	2009
9_0029	ecotypes	MAH.13.A	Par	9_1	2009
9_0030	ecotypes	MAH.11.A	Par	9_1	2009
9_0031	ecotypes	PAR.22.A2	Par	9_1	2009
9_0032	ecotypes	MIL.24.A	Par	9_1	2009
9_0033	ecotypes	JAM.17.A	Par	9_1	2009
9_0034	ecotypes	JAM.22.A	Par	9_1	2009
9_0035	ecotypes	MIL.54.A	Par	9_1	2009
9_0036	ecotypes	MAH.37.A	Par	9_1	2009
9_0037	ecotypes	MIL.50.A	Par	9_1	2009
9_0038	ecotypes	MAH.48.A	Par	9_1	2009
9_0039	ecotypes	JAM.7.B	Par	9_1	2009
9_0040	ecotypes	JAM.15.A	Par	9_1	2009
9_0041	ecotypes	PAR.13.A	Par	9_1	2009
9_0042	ecotypes	SILLow.8	Par	9_1	2009
9_0043	ecotypes	PAR.8.B1	Par	9_1	2009
9_0044	ecotypes	SILLow.7	Par	9_1	2009
9_0045	ecotypes	MAH.5.A	Par	9_1	2009
9_0046	ecotypes	SILLow.6	Par	9_1	2009
9_0047	ecotypes	MIL.70.A	Par	9_1	2009
9_0048	ecotypes	SILLow.1	Par	9_1	2009
9_0049	ecotypes	JAM.40.A	Mah	9_2	2009
9_0050	ecotypes	JAM.17.A	Mah	9_2	2009
9_0051	ecotypes	JAM.22.A	Mah	9_2	2009
9_0052	ecotypes	PAR.17.A1	Mah	9_2	2009
9_0053	ecotypes	MAH.8.A1	Mah	9_2	2009
9_0054	ecotypes	MAH.13.A	Mah	9_2	2009
9_0055	ecotypes	SILupper.2	Mah	9_2	2009
9_0056	ecotypes	SILLow.7	Mah	9_2	2009
9_0057	ecotypes	JAM.7.B	Mah	9_2	2009
9_0058	ecotypes	PAR.8.B1	Mah	9_2	2009
9_0059	ecotypes	SILLow.3	Mah	9_2	2009
9_0060	ecotypes	MIL.21.B2	Mah	9_2	2009
9_0061	ecotypes	MIL.24.A	Mah	9_2	2009
9_0062	ecotypes	MIL.68.B	Mah	9_2	2009
9_0063	ecotypes	SILLow.6	Mah	9_2	2009
9_0064	ecotypes	MAH.9.B	Mah	9_2	2009
9_0065	ecotypes	SILLow.2	Mah	9_2	2009
9_0066	ecotypes	MAH.38.B	Mah	9_2	2009
9_0067	ecotypes	JAM.6.A	Mah	9_2	2009
9_0068	ecotypes	MIL.54.A	Mah	9_2	2009
9_0069	ecotypes	JAM.16.A	Mah	9_2	2009
9_0070	ecotypes	MIL.60.A	Mah	9_2	2009
9_0071	ecotypes	PAR.29.B2	Mah	9_2	2009
9_0072	ecotypes	MAH.46.A	Mah	9_2	2009
9_0073	ecotypes	PAR.19.B	Mah	9_2	2009
9_0074	ecotypes	JAM.15.A	Mah	9_2	2009
9_0075	ecotypes	MIL.50.A	Mah	9_2	2009
9_0076	ecotypes	PAR.22.A2	Mah	9_2	2009
9_0077	ecotypes	SILLow.1	Mah	9_2	2009
9_0078	ecotypes	PAR.21.B2	Mah	9_2	2009
9_0079	ecotypes	MAH.37.A	Mah	9_2	2009
9_0080	ecotypes	MAH.16.A	Mah	9_2	2009
9_0081	ecotypes	JAM.19.B	Mah	9_2	2009
9_0082	ecotypes	MAH.48.A	Mah	9_2	2009
9_0083	ecotypes	MAH.11.A	Mah	9_2	2009
9_0084	ecotypes	PAR.7.B1	Mah	9_2	2009
9_0085	ecotypes	MIL.53.A	Mah	9_2	2009
9_0086	ecotypes	PAR.10.A6	Mah	9_2	2009
9_0087	ecotypes	MIL.20.B	Mah	9_2	2009
9_0088	ecotypes	MIL.32.A1	Mah	9_2	2009
9_0089	ecotypes	SILLow.8	Mah	9_2	2009
9_0090	ecotypes	SILLow.5	Mah	9_2	2009
9_0091	ecotypes	MIL.70.A	Mah	9_2	2009
9_0092	ecotypes	MAH.5.A	Mah	9_2	2009
9_0093	ecotypes	JAM.1.A	Mah	9_2	2009
9_0094	ecotypes	PAR.13.A	Mah	9_2	2009
9_0095	ecotypes	JAM.26.A	Mah	9_2	2009
9_0096	ecotypes	PAR.9.A1	Mah	9_2	2009
9_0097	ecotypes	MIL.53.A	Mil	9_3	2009
9_0098	ecotypes	MAH.8.A1	Mil	9_3	2009
9_0099	ecotypes	JAM.40.A	Mil	9_3	2009
9_0100	ecotypes	PAR.9.A1	Mil	9_3	2009
9_0101	ecotypes	MIL.60.A	Mil	9_3	2009
9_0102	ecotypes	MIL.50.A	Mil	9_3	2009
9_0103	ecotypes	JAM.16.A	Mil	9_3	2009
9_0104	ecotypes	MIL.68.B	Mil	9_3	2009
9_0105	ecotypes	MAH.9.B	Mil	9_3	2009
9_0106	ecotypes	JAM.17.A	Mil	9_3	2009
9_0107	ecotypes	JAM.15.A	Mil	9_3	2009
9_0108	ecotypes	MAH.37.A	Mil	9_3	2009
9_0109	ecotypes	JAM.1.A	Mil	9_3	2009
9_0110	ecotypes	MAH.38.B	Mil	9_3	2009
9_0111	ecotypes	JAM.19.B	Mil	9_3	2009
9_0112	ecotypes	PAR.17.A1	Mil	9_3	2009
9_0113	ecotypes	MIL.32.A1	Mil	9_3	2009
9_0114	ecotypes	MIL.21.B2	Mil	9_3	2009
9_0115	ecotypes	MAH.48.A	Mil	9_3	2009
9_0116	ecotypes	PAR.29.B2	Mil	9_3	2009
9_0117	ecotypes	PAR.8.B1	Mil	9_3	2009
9_0118	ecotypes	MIL.24.A	Mil	9_3	2009
9_0119	ecotypes	SILLow.1	Mil	9_3	2009
9_0120	ecotypes	MIL.54.A	Mil	9_3	2009
9_0121	ecotypes	JAM.7.B	Mil	9_3	2009
9_0122	ecotypes	SILLow.7	Mil	9_3	2009
9_0123	ecotypes	MAH.11.A	Mil	9_3	2009
9_0124	ecotypes	SILLow.6	Mil	9_3	2009
9_0125	ecotypes	PAR.10.A6	Mil	9_3	2009
9_0126	ecotypes	MAH.46.A	Mil	9_3	2009
9_0127	ecotypes	JAM.6.A	Mil	9_3	2009
9_0128	ecotypes	PAR.13.A	Mil	9_3	2009
9_0129	ecotypes	SILLow.3	Mil	9_3	2009
9_0130	ecotypes	PAR.7.B1	Mil	9_3	2009
9_0131	ecotypes	SILLow.8	Mil	9_3	2009
9_0132	ecotypes	SILLow.2	Mil	9_3	2009
9_0133	ecotypes	SILLow.5	Mil	9_3	2009
9_0134	ecotypes	JAM.26.A	Mil	9_3	2009
9_0135	ecotypes	PAR.22.A2	Mil	9_3	2009
9_0136	ecotypes	SILupper.2	Mil	9_3	2009
9_0137	ecotypes	PAR.19.B	Mil	9_3	2009
9_0138	ecotypes	MAH.5.A	Mil	9_3	2009
9_0139	ecotypes	MIL.20.B	Mil	9_3	2009
9_0140	ecotypes	MIL.70.A	Mil	9_3	2009
9_0141	ecotypes	MAH.13.A	Mil	9_3	2009
9_0142	ecotypes	MAH.16.A	Mil	9_3	2009
9_0143	ecotypes	JAM.22.A	Mil	9_3	2009
9_0144	ecotypes	PAR.21.B2	Mil	9_3	2009
9_0145	ecotypes	SILLow.1	Jam	9_4	2009
9_0146	ecotypes	SILLow.2	Jam	9_4	2009
9_0147	ecotypes	JAM.7.B	Jam	9_4	2009
9_0148	ecotypes	MIL.60.A	Jam	9_4	2009
9_0149	ecotypes	SILLow.7	Jam	9_4	2009
9_0150	ecotypes	MAH.11.A	Jam	9_4	2009
9_0151	ecotypes	MAH.5.A	Jam	9_4	2009
9_0152	ecotypes	PAR.29.B2	Jam	9_4	2009
9_0153	ecotypes	SILLow.6	Jam	9_4	2009
9_0154	ecotypes	JAM.22.A	Jam	9_4	2009
9_0155	ecotypes	MAH.16.A	Jam	9_4	2009
9_0156	ecotypes	SILLow.5	Jam	9_4	2009
9_0157	ecotypes	MIL.54.A	Jam	9_4	2009
9_0158	ecotypes	JAM.6.A	Jam	9_4	2009
9_0159	ecotypes	PAR.10.A6	Jam	9_4	2009
9_0160	ecotypes	PAR.9.A1	Jam	9_4	2009
9_0161	ecotypes	SILLow.8	Jam	9_4	2009
9_0162	ecotypes	MAH.8.A1	Jam	9_4	2009
9_0163	ecotypes	MAH.9.B	Jam	9_4	2009
9_0164	ecotypes	MAH.13.A	Jam	9_4	2009
9_0165	ecotypes	PAR.13.A	Jam	9_4	2009
9_0166	ecotypes	PAR.22.A2	Jam	9_4	2009
9_0167	ecotypes	PAR.17.A1	Jam	9_4	2009
9_0168	ecotypes	PAR.8.B1	Jam	9_4	2009
9_0169	ecotypes	PAR.21.B2	Jam	9_4	2009
9_0170	ecotypes	MIL.24.A	Jam	9_4	2009
9_0171	ecotypes	SILLow.3	Jam	9_4	2009
9_0172	ecotypes	MIL.20.B	Jam	9_4	2009
9_0173	ecotypes	MIL.53.A	Jam	9_4	2009
9_0174	ecotypes	MAH.37.A	Jam	9_4	2009
9_0175	ecotypes	JAM.16.A	Jam	9_4	2009
9_0176	ecotypes	JAM.19.B	Jam	9_4	2009
9_0177	ecotypes	MAH.46.A	Jam	9_4	2009
9_0178	ecotypes	MIL.50.A	Jam	9_4	2009
9_0179	ecotypes	JAM.26.A	Jam	9_4	2009
9_0180	ecotypes	MIL.32.A1	Jam	9_4	2009
9_0181	ecotypes	MIL.68.B	Jam	9_4	2009
9_0182	ecotypes	MAH.48.A	Jam	9_4	2009
9_0183	ecotypes	JAM.1.A	Jam	9_4	2009
9_0184	ecotypes	MAH.38.B	Jam	9_4	2009
9_0185	ecotypes	JAM.17.A	Jam	9_4	2009
9_0186	ecotypes	PAR.7.B1	Jam	9_4	2009
9_0187	ecotypes	JAM.40.A	Jam	9_4	2009
9_0188	ecotypes	SILupper.2	Jam	9_4	2009
9_0189	ecotypes	JAM.15.A	Jam	9_4	2009
9_0190	ecotypes	MIL.70.A	Jam	9_4	2009
9_0191	ecotypes	MIL.21.B2	Jam	9_4	2009
9_0192	ecotypes	PAR.19.B	Jam	9_4	2009
9_0193	ecotypes	SILLow.2	Sil	9_5	2009
9_0194	ecotypes	SILLow.6	Sil	9_5	2009
9_0195	ecotypes	SILupper.2	Sil	9_5	2009
9_0196	ecotypes	PAR.13.A	Sil	9_5	2009
9_0197	ecotypes	MAH.11.A	Sil	9_5	2009
9_0198	ecotypes	SILLow.1	Sil	9_5	2009
9_0199	ecotypes	MIL.54.A	Sil	9_5	2009
9_0200	ecotypes	PAR.10.A6	Sil	9_5	2009
9_0201	ecotypes	MIL.53.A	Sil	9_5	2009
9_0202	ecotypes	MIL.21.B2	Sil	9_5	2009
9_0203	ecotypes	MAH.5.A	Sil	9_5	2009
9_0204	ecotypes	JAM.6.A	Sil	9_5	2009
9_0205	ecotypes	JAM.22.A	Sil	9_5	2009
9_0206	ecotypes	SILLow.7	Sil	9_5	2009
9_0207	ecotypes	PAR.7.B1	Sil	9_5	2009
9_0208	ecotypes	JAM.1.A	Sil	9_5	2009
9_0209	ecotypes	MAH.48.A	Sil	9_5	2009
9_0210	ecotypes	JAM.7.B	Sil	9_5	2009
9_0211	ecotypes	MAH.9.B	Sil	9_5	2009
9_0212	ecotypes	MAH.37.A	Sil	9_5	2009
9_0213	ecotypes	MIL.60.A	Sil	9_5	2009
9_0214	ecotypes	MIL.20.B	Sil	9_5	2009
9_0215	ecotypes	JAM.26.A	Sil	9_5	2009
9_0216	ecotypes	PAR.29.B2	Sil	9_5	2009
9_0217	ecotypes	JAM.17.A	Sil	9_5	2009
9_0218	ecotypes	MAH.8.A1	Sil	9_5	2009
9_0219	ecotypes	MAH.13.A	Sil	9_5	2009
9_0220	ecotypes	MIL.68.B	Sil	9_5	2009
9_0221	ecotypes	MAH.16.A	Sil	9_5	2009
9_0222	ecotypes	PAR.21.B2	Sil	9_5	2009
9_0223	ecotypes	PAR.22.A2	Sil	9_5	2009
9_0224	ecotypes	PAR.17.A1	Sil	9_5	2009
9_0225	ecotypes	PAR.19.B	Sil	9_5	2009
9_0226	ecotypes	PAR.9.A1	Sil	9_5	2009
9_0227	ecotypes	SILLow.5	Sil	9_5	2009
9_0228	ecotypes	MIL.32.A1	Sil	9_5	2009
9_0229	ecotypes	SILLow.3	Sil	9_5	2009
9_0230	ecotypes	JAM.15.A	Sil	9_5	2009
9_0231	ecotypes	MAH.38.B	Sil	9_5	2009
9_0232	ecotypes	MIL.24.A	Sil	9_5	2009
9_0233	ecotypes	MAH.46.A	Sil	9_5	2009
9_0234	ecotypes	SILLow.8	Sil	9_5	2009
9_0235	ecotypes	PAR.8.B1	Sil	9_5	2009
9_0236	ecotypes	JAM.19.B	Sil	9_5	2009
9_0237	ecotypes	MIL.70.A	Sil	9_5	2009
9_0238	ecotypes	MIL.50.A	Sil	9_5	2009
9_0239	ecotypes	JAM.16.A	Sil	9_5	2009
9_0240	ecotypes	JAM.40.A	Sil	9_5	2009
9_0241	ecotypes	MIL.20.B	Sil	9_6	2009
9_0242	ecotypes	JAM.22.A	Sil	9_6	2009
9_0243	ecotypes	MIL.70.A	Sil	9_6	2009
9_0244	ecotypes	JAM.17.A	Sil	9_6	2009
9_0245	ecotypes	PAR.22.A2	Sil	9_6	2009
9_0246	ecotypes	SILLow.6	Sil	9_6	2009
9_0247	ecotypes	PAR.7.B1	Sil	9_6	2009
9_0248	ecotypes	JAM.7.B	Sil	9_6	2009
9_0249	ecotypes	PAR.9.A1	Sil	9_6	2009
9_0250	ecotypes	JAM.19.B	Sil	9_6	2009
9_0251	ecotypes	MAH.5.A	Sil	9_6	2009
9_0252	ecotypes	JAM.40.A	Sil	9_6	2009
9_0253	ecotypes	MIL.68.B	Sil	9_6	2009
9_0254	ecotypes	SILupper.2	Sil	9_6	2009
9_0255	ecotypes	PAR.17.A1	Sil	9_6	2009
9_0256	ecotypes	SILLow.2	Sil	9_6	2009
9_0257	ecotypes	JAM.15.A	Sil	9_6	2009
9_0258	ecotypes	SILLow.1	Sil	9_6	2009
9_0259	ecotypes	MAH.13.A	Sil	9_6	2009
9_0260	ecotypes	MAH.16.A	Sil	9_6	2009
9_0261	ecotypes	MIL.24.A	Sil	9_6	2009
9_0262	ecotypes	JAM.1.A	Sil	9_6	2009
9_0263	ecotypes	MIL.21.B2	Sil	9_6	2009
9_0264	ecotypes	MAH.8.A1	Sil	9_6	2009
9_0265	ecotypes	MAH.46.A	Sil	9_6	2009
9_0266	ecotypes	MAH.9.B	Sil	9_6	2009
9_0267	ecotypes	MIL.32.A1	Sil	9_6	2009
9_0268	ecotypes	MIL.54.A	Sil	9_6	2009
9_0269	ecotypes	SILLow.8	Sil	9_6	2009
9_0270	ecotypes	SILLow.7	Sil	9_6	2009
9_0271	ecotypes	MIL.50.A	Sil	9_6	2009
9_0272	ecotypes	MAH.11.A	Sil	9_6	2009
9_0273	ecotypes	PAR.29.B2	Sil	9_6	2009
9_0274	ecotypes	PAR.13.A	Sil	9_6	2009
9_0275	ecotypes	JAM.26.A	Sil	9_6	2009
9_0276	ecotypes	MIL.60.A	Sil	9_6	2009
9_0277	ecotypes	MAH.38.B	Sil	9_6	2009
9_0278	ecotypes	MIL.53.A	Sil	9_6	2009
9_0279	ecotypes	JAM.6.A	Sil	9_6	2009
9_0280	ecotypes	JAM.16.A	Sil	9_6	2009
9_0281	ecotypes	MAH.48.A	Sil	9_6	2009
9_0282	ecotypes	MAH.37.A	Sil	9_6	2009
9_0283	ecotypes	SILLow.3	Sil	9_6	2009
9_0284	ecotypes	PAR.21.B2	Sil	9_6	2009
9_0285	ecotypes	PAR.8.B1	Sil	9_6	2009
9_0286	ecotypes	PAR.19.B	Sil	9_6	2009
9_0287	ecotypes	PAR.10.A6	Sil	9_6	2009
9_0288	ecotypes	SILLow.5	Sil	9_6	2009
9_0289	ecotypes	MIL.20.B	Jam	9_7	2009
9_0290	ecotypes	SILLow.1	Jam	9_7	2009
9_0291	ecotypes	MIL.32.A1	Jam	9_7	2009
9_0292	ecotypes	MAH.16.A	Jam	9_7	2009
9_0293	ecotypes	MAH.38.B	Jam	9_7	2009
9_0294	ecotypes	SILLow.8	Jam	9_7	2009
9_0295	ecotypes	SILLow.6	Jam	9_7	2009
9_0296	ecotypes	PAR.17.A1	Jam	9_7	2009
9_0297	ecotypes	JAM.22.A	Jam	9_7	2009
9_0298	ecotypes	PAR.7.B1	Jam	9_7	2009
9_0299	ecotypes	MAH.9.B	Jam	9_7	2009
9_0300	ecotypes	MIL.54.A	Jam	9_7	2009
9_0301	ecotypes	PAR.29.B2	Jam	9_7	2009
9_0302	ecotypes	JAM.17.A	Jam	9_7	2009
9_0303	ecotypes	MIL.53.A	Jam	9_7	2009
9_0304	ecotypes	PAR.9.A1	Jam	9_7	2009
9_0305	ecotypes	MIL.21.B2	Jam	9_7	2009
9_0306	ecotypes	MAH.46.A	Jam	9_7	2009
9_0307	ecotypes	SILLow.3	Jam	9_7	2009
9_0308	ecotypes	SILLow.7	Jam	9_7	2009
9_0309	ecotypes	JAM.16.A	Jam	9_7	2009
9_0310	ecotypes	SILLow.5	Jam	9_7	2009
9_0311	ecotypes	PAR.19.B	Jam	9_7	2009
9_0312	ecotypes	MIL.68.B	Jam	9_7	2009
9_0313	ecotypes	MAH.13.A	Jam	9_7	2009
9_0314	ecotypes	JAM.1.A	Jam	9_7	2009
9_0315	ecotypes	MIL.24.A	Jam	9_7	2009
9_0316	ecotypes	JAM.19.B	Jam	9_7	2009
9_0317	ecotypes	SILupper.2	Jam	9_7	2009
9_0318	ecotypes	JAM.40.A	Jam	9_7	2009
9_0319	ecotypes	JAM.6.A	Jam	9_7	2009
9_0320	ecotypes	MIL.50.A	Jam	9_7	2009
9_0321	ecotypes	MAH.11.A	Jam	9_7	2009
9_0322	ecotypes	PAR.10.A6	Jam	9_7	2009
9_0323	ecotypes	PAR.21.B2	Jam	9_7	2009
9_0324	ecotypes	SILLow.2	Jam	9_7	2009
9_0325	ecotypes	PAR.8.B1	Jam	9_7	2009
9_0326	ecotypes	MIL.60.A	Jam	9_7	2009
9_0327	ecotypes	PAR.22.A2	Jam	9_7	2009
9_0328	ecotypes	MAH.37.A	Jam	9_7	2009
9_0329	ecotypes	JAM.15.A	Jam	9_7	2009
9_0330	ecotypes	MAH.8.A1	Jam	9_7	2009
9_0331	ecotypes	JAM.26.A	Jam	9_7	2009
9_0332	ecotypes	PAR.13.A	Jam	9_7	2009
9_0333	ecotypes	MIL.70.A	Jam	9_7	2009
9_0334	ecotypes	MAH.48.A	Jam	9_7	2009
9_0335	ecotypes	MAH.5.A	Jam	9_7	2009
9_0336	ecotypes	JAM.7.B	Jam	9_7	2009
9_0337	ecotypes	SILLow.5	Mil	9_8	2009
9_0338	ecotypes	MIL.24.A	Mil	9_8	2009
9_0339	ecotypes	JAM.15.A	Mil	9_8	2009
9_0340	ecotypes	MAH.11.A	Mil	9_8	2009
9_0341	ecotypes	JAM.17.A	Mil	9_8	2009
9_0342	ecotypes	PAR.19.B	Mil	9_8	2009
9_0343	ecotypes	MIL.60.A	Mil	9_8	2009
9_0344	ecotypes	JAM.40.A	Mil	9_8	2009
9_0345	ecotypes	MAH.16.A	Mil	9_8	2009
9_0346	ecotypes	PAR.9.A1	Mil	9_8	2009
9_0347	ecotypes	MAH.46.A	Mil	9_8	2009
9_0348	ecotypes	PAR.22.A2	Mil	9_8	2009
9_0349	ecotypes	PAR.29.B2	Mil	9_8	2009
9_0350	ecotypes	MAH.37.A	Mil	9_8	2009
9_0351	ecotypes	MAH.13.A	Mil	9_8	2009
9_0352	ecotypes	PAR.7.B1	Mil	9_8	2009
9_0353	ecotypes	JAM.1.A	Mil	9_8	2009
9_0354	ecotypes	MIL.50.A	Mil	9_8	2009
9_0355	ecotypes	PAR.17.A1	Mil	9_8	2009
9_0356	ecotypes	MAH.9.B	Mil	9_8	2009
9_0357	ecotypes	PAR.21.B2	Mil	9_8	2009
9_0358	ecotypes	SILLow.2	Mil	9_8	2009
9_0359	ecotypes	SILupper.2	Mil	9_8	2009
9_0360	ecotypes	MAH.8.A1	Mil	9_8	2009
9_0361	ecotypes	MAH.38.B	Mil	9_8	2009
9_0362	ecotypes	JAM.7.B	Mil	9_8	2009
9_0363	ecotypes	JAM.16.A	Mil	9_8	2009
9_0364	ecotypes	MAH.5.A	Mil	9_8	2009
9_0365	ecotypes	MIL.68.B	Mil	9_8	2009
9_0366	ecotypes	MIL.21.B2	Mil	9_8	2009
9_0367	ecotypes	MIL.20.B	Mil	9_8	2009
9_0368	ecotypes	SILLow.8	Mil	9_8	2009
9_0369	ecotypes	JAM.6.A	Mil	9_8	2009
9_0370	ecotypes	MIL.32.A1	Mil	9_8	2009
9_0371	ecotypes	SILLow.6	Mil	9_8	2009
9_0372	ecotypes	MIL.70.A	Mil	9_8	2009
9_0373	ecotypes	MIL.54.A	Mil	9_8	2009
9_0374	ecotypes	PAR.10.A6	Mil	9_8	2009
9_0375	ecotypes	MAH.48.A	Mil	9_8	2009
9_0376	ecotypes	JAM.19.B	Mil	9_8	2009
9_0377	ecotypes	SILLow.7	Mil	9_8	2009
9_0378	ecotypes	JAM.26.A	Mil	9_8	2009
9_0379	ecotypes	SILLow.1	Mil	9_8	2009
9_0380	ecotypes	PAR.8.B1	Mil	9_8	2009
9_0381	ecotypes	MIL.53.A	Mil	9_8	2009
9_0382	ecotypes	SILLow.3	Mil	9_8	2009
9_0383	ecotypes	JAM.22.A	Mil	9_8	2009
9_0384	ecotypes	PAR.13.A	Mil	9_8	2009
9_0385	ecotypes	SILLow.6	Mah	9_9	2009
9_0386	ecotypes	MAH.9.B	Mah	9_9	2009
9_0387	ecotypes	PAR.21.B2	Mah	9_9	2009
9_0388	ecotypes	MAH.48.A	Mah	9_9	2009
9_0389	ecotypes	SILLow.8	Mah	9_9	2009
9_0390	ecotypes	JAM.22.A	Mah	9_9	2009
9_0391	ecotypes	MIL.50.A	Mah	9_9	2009
9_0392	ecotypes	JAM.7.B	Mah	9_9	2009
9_0393	ecotypes	PAR.13.A	Mah	9_9	2009
9_0394	ecotypes	SILLow.5	Mah	9_9	2009
9_0395	ecotypes	JAM.6.A	Mah	9_9	2009
9_0396	ecotypes	MIL.53.A	Mah	9_9	2009
9_0397	ecotypes	JAM.19.B	Mah	9_9	2009
9_0398	ecotypes	SILupper.2	Mah	9_9	2009
9_0399	ecotypes	JAM.17.A	Mah	9_9	2009
9_0400	ecotypes	MIL.32.A1	Mah	9_9	2009
9_0401	ecotypes	MAH.5.A	Mah	9_9	2009
9_0402	ecotypes	MAH.46.A	Mah	9_9	2009
9_0403	ecotypes	MAH.37.A	Mah	9_9	2009
9_0404	ecotypes	JAM.15.A	Mah	9_9	2009
9_0405	ecotypes	JAM.26.A	Mah	9_9	2009
9_0406	ecotypes	SILLow.1	Mah	9_9	2009
9_0407	ecotypes	MAH.38.B	Mah	9_9	2009
9_0408	ecotypes	MAH.13.A	Mah	9_9	2009
9_0409	ecotypes	MIL.60.A	Mah	9_9	2009
9_0410	ecotypes	SILLow.2	Mah	9_9	2009
9_0411	ecotypes	PAR.9.A1	Mah	9_9	2009
9_0412	ecotypes	MIL.68.B	Mah	9_9	2009
9_0413	ecotypes	PAR.10.A6	Mah	9_9	2009
9_0414	ecotypes	PAR.19.B	Mah	9_9	2009
9_0415	ecotypes	MIL.20.B	Mah	9_9	2009
9_0416	ecotypes	PAR.8.B1	Mah	9_9	2009
9_0417	ecotypes	PAR.29.B2	Mah	9_9	2009
9_0418	ecotypes	PAR.17.A1	Mah	9_9	2009
9_0419	ecotypes	MAH.16.A	Mah	9_9	2009
9_0420	ecotypes	JAM.16.A	Mah	9_9	2009
9_0421	ecotypes	MAH.11.A	Mah	9_9	2009
9_0422	ecotypes	PAR.7.B1	Mah	9_9	2009
9_0423	ecotypes	MIL.21.B2	Mah	9_9	2009
9_0424	ecotypes	MIL.24.A	Mah	9_9	2009
9_0425	ecotypes	JAM.1.A	Mah	9_9	2009
9_0426	ecotypes	PAR.22.A2	Mah	9_9	2009
