OTU_ID	Copynumber
OTU_5061	1.90097345790496
OTU_8966	1.90186687940762
OTU_6202	1.90304631682831
OTU_8026	1.90533561779798
OTU_6287	1.91279762645208
OTU_6756	1.92132377225447
OTU_9751	1.96531298219949
OTU_5412	1.97250861910232
OTU_9211	1.99554647593799
OTU_9562	2.0501744326441
OTU_8706	2.06367390102571
OTU_5720	2.07177979139617
OTU_7078	2.08472375618892
OTU_7678	2.08657934815342
OTU_5135	2.08662554100467
OTU_9927	2.09774483680354
OTU_7762	2.1009396929891
OTU_7469	2.12472484557407
OTU_6109	2.14137266757282
OTU_6117	2.15490205778122
OTU_5726	2.20336079373309
OTU_5349	2.25670751131459
OTU_6912	4.43264484920071
OTU_6657	3.9506000510967
OTU_5860	3.37009208852789
OTU_8769	3.36235101856821
OTU_7117	3.0841489870319
OTU_7920	2.56048533495217
OTU_5273	2.47326092065181
OTU_6831	2.40087679023661
OTU_7574	2.3319467481029
OTU_6373	2.29704945890361
OTU_9732	2.26142512133279
OTU_7185	2.25619557310949
OTU_7789	2.22912572636082
OTU_6989	2.20039444463508
OTU_8684	2.19000887175721
OTU_8549	2.33237557179429
OTU_8887	2.47954678682045
OTU_5917	2.48947538683893
OTU_6142	2.49385763391159
OTU_9956	2.52708413583787
OTU_6870	2.57174097108699
OTU_8693	2.57919196603826
OTU_5173	2.60284867232887
OTU_7827	2.60865509396325
OTU_5418	2.62807929658513
OTU_6513	2.64504174000265
OTU_9594	2.67949764749735
OTU_5312	2.69056487717227
OTU_6834	2.83635787063898
OTU_8956	2.99957617690155
OTU_9219	2.99914166292195
OTU_7560	2.91900403914952
OTU_7003	2.86739468125316
OTU_9984	2.8632344760418
OTU_6758	2.854591045788
OTU_6640	2.83585225740549
OTU_8014	2.83545718270153
OTU_8537	2.82330461305348
OTU_6630	2.81067335998126
OTU_5014	2.78634824224509
OTU_9765	2.78054086722447
OTU_6194	2.76368640324988
OTU_8223	2.74131181216305
OTU_7209	2.72115697297803
OTU_5570	2.71874244180048
OTU_5629	2.678035008551
OTU_5415	2.68901822349109
OTU_5237	2.7242001289705
OTU_5457	2.76113534759616
OTU_8646	2.76415180969599
OTU_6857	2.76553808291796
OTU_5663	2.7710070861862
OTU_5318	2.78030273280469
OTU_7394	2.78801738134153
OTU_9475	2.79522521739948
OTU_6959	2.79629210980392
OTU_8902	2.81177696007623
OTU_5901	2.81526385703021
OTU_5420	2.82110645703185
OTU_8965	2.82207809602503
OTU_9597	2.85169266377267
OTU_8978	2.86357356656044
OTU_5556	3.40431810812089
OTU_9825	3.40431810812089
OTU_5587	3.1290262442577
OTU_6777	3.12022582798648
OTU_9320	3.07275444712308
OTU_7271	3.05216834662711
OTU_9563	3.02067291957243
OTU_9369	3.00056376608972
OTU_6359	2.99187331763126
OTU_9106	2.82707745838413
OTU_8389	2.79244200552345
OTU_9457	2.77912346287503
OTU_9460	2.76636223741654
OTU_8682	2.73134508525446
OTU_9613	2.71592715708972
OTU_7903	2.7088798733513
OTU_8263	2.66247180330733
OTU_6266	2.65431096361355
OTU_6806	2.64084152025141
OTU_6523	2.63997409697818
OTU_8712	2.63154672112548
OTU_5498	2.61697350634566
OTU_8833	2.60738741452745
OTU_6277	2.59609693968715
OTU_6896	2.59327548205455
OTU_7392	2.57929390512776
OTU_8288	2.57108929871681
OTU_5144	2.56989966266765
OTU_5348	2.5694416140599
OTU_8998	2.55678319315651
OTU_8810	2.55305308809639
OTU_7437	2.54047535223815
OTU_6745	2.52575674694282
OTU_6290	2.51622189996792
OTU_8210	2.49992391443264
OTU_5989	2.49306279667645
OTU_5585	2.48936184056484
OTU_8444	2.4639085819939
OTU_8593	2.45593194035442
OTU_8238	2.43631421783452
OTU_8399	2.3722183328336
OTU_7089	2.35347846360496
OTU_5140	2.3438491560894
OTU_8225	2.33643830947337
OTU_8957	2.30127253939397
OTU_6927	2.29547889659272
OTU_9513	2.29138349687842
OTU_6070	2.2891152237871
OTU_6708	2.2830637509401
OTU_6315	2.27062243184601
OTU_9980	2.23381588217522
OTU_6726	2.22111188406096
OTU_7242	2.21385712561667
OTU_9317	2.20983210687688
OTU_9634	2.20242911622916
OTU_7096	2.19128757417464
OTU_9938	2.18765891186348
OTU_6310	2.18101192828127
OTU_7861	2.14690513957986
OTU_7871	2.13019066177736
OTU_7803	2.13015306876497
OTU_9544	2.09869542592656
OTU_9371	2.03234390193163
OTU_7191	2.0306789876721
OTU_9284	1.84517659073965
OTU_9192	1.76971592193976
OTU_5301	1.73938834203619
OTU_9804	1.54416910415382
OTU_9993	2.11716949952716
OTU_5979	2.09976232495963
OTU_9087	1.99737066850641
OTU_8723	1.92658386062571
OTU_8045	1.91145837909473
OTU_9823	1.9064429486683
OTU_7048	1.90636345236734
OTU_7639	1.89978917905191
OTU_7073	1.89345697159034
OTU_9683	1.8787698578354
OTU_6714	1.85775484043692
OTU_6979	1.84965309428389
OTU_8732	1.84490146399234
OTU_8564	1.82197712945696
OTU_5599	1.85389563591648
OTU_6632	1.95875072327763
OTU_9523	3.06290634845505
OTU_7373	3.16205030919078
OTU_9650	3.18189904742018
OTU_7721	3.01243926922489
OTU_8538	2.92492968308621
OTU_6591	2.7101415258908
OTU_9398	2.50116021008912
OTU_9082	2.00002636645751
OTU_9932	2.49183407818309
OTU_5953	2.20350323938101
OTU_9421	2.11732942726348
OTU_8323	2.04649837348387
OTU_9859	2.04216616396528
OTU_8017	2.03646835264317
OTU_9855	1.40845250510153
OTU_6636	1.48809374381286
OTU_6594	1.52360090245119
OTU_7147	1.52878394822854
OTU_9334	1.55973755179531
OTU_6191	1.56902148216851
OTU_7444	1.6233455014844
OTU_6862	1.63046849361383
OTU_5991	1.63060275008422
OTU_5168	1.63757617304899
OTU_9778	1.66487724329081
OTU_5329	1.66592291387081
OTU_5071	1.66738997854032
OTU_5562	1.67106399656964
OTU_8154	1.68714617720926
OTU_9656	1.72312279333582
OTU_8822	1.72453922089487
OTU_6928	1.73022186953839
OTU_9852	1.75726743877788
OTU_5515	1.76304404125809
OTU_5873	1.7745129104049
OTU_9690	1.77684825546741
OTU_6865	1.7818250480829
OTU_9186	1.79466982886649
OTU_7664	1.80871316672214
OTU_5814	1.81464405832278
OTU_5784	1.81910633123074
OTU_6199	1.82425375470034
OTU_7572	1.8329394529428
OTU_5408	1.8416261753266
OTU_5734	1.91123973440683
OTU_7031	1.93406232359067
OTU_8237	1.9414801348446
OTU_5801	1.95569045226783
OTU_8060	2.01030657450725
OTU_5201	2.02521348615849
OTU_8915	2.04635799748008
OTU_7528	2.06603126296379
OTU_6624	2.06914319659915
OTU_8182	2.18471236591835
OTU_7807	4.43631185878518
OTU_7716	4.45651988067005
OTU_6716	4.49591884718016
OTU_5579	3.99998105772959
OTU_5604	3.47281997959047
OTU_7945	3.47035792560933
OTU_9698	3.44314145505159
OTU_8462	3.37931774189591
OTU_6132	1.93034763078771
OTU_5782	1.92546254797861
OTU_6243	1.831463141828
OTU_5190	1.75837116340339
OTU_9271	1.64121047841593
OTU_7632	1.97331811274331
OTU_6432	2.38948053233745
OTU_7786	2.48249295793343
OTU_8055	3.79540239486426
OTU_5658	3.27078346323158
OTU_5779	3.15802270079916
OTU_7004	2.61178355799071
OTU_9821	2.52043466358548
OTU_6793	2.48979792791928
OTU_5828	2.46889599241136
OTU_6314	2.3580359143072
OTU_6089	2.25499048478729
OTU_8032	2.24481180619846
OTU_5239	2.24181441797292
OTU_9293	2.23308037299747
OTU_9742	2.1937252124029
OTU_8691	2.16807785193444
OTU_7769	2.11284595412551
OTU_7587	2.81637156378586
OTU_9108	2.80956151482217
OTU_9045	2.80917858074397
OTU_9569	2.80542948271317
OTU_6207	2.7717695554475
OTU_8888	2.73374881213324
OTU_7554	2.72096154731187
OTU_9148	2.7189272755284
OTU_8523	2.71538128790776
OTU_5786	2.70553005683638
OTU_7396	2.68671708805457
OTU_6879	2.65999207504882
OTU_6893	2.60304566508307
OTU_9689	2.60204913468926
OTU_5680	2.58009123638245
OTU_6525	2.56856004431859
OTU_5615	2.48963287996334
OTU_9153	2.47617389017838
OTU_7083	2.46548871043735
OTU_6433	2.39640522764149
OTU_5417	2.36770307268165
OTU_7035	2.344125894855
OTU_9522	2.09137906313595
OTU_6869	2.11126014674062
OTU_7069	2.05984120418234
OTU_5182	2.06492541754222
OTU_5488	2.11410422977298
OTU_7766	2.21032896614561
OTU_9253	2.16370083703649
OTU_8590	2.12296701312026
OTU_8335	2.10098713600576
OTU_7771	2.09676156435733
OTU_8861	2.0991814201874
OTU_6902	2.09969801356707
OTU_8453	2.10080033984549
OTU_8582	2.10881857541964
OTU_7036	2.1224226372136
OTU_8375	2.13362463462696
OTU_7495	2.13461686606013
OTU_9794	2.13488887457742
OTU_8173	2.13711350560888
OTU_9023	2.14059052564834
OTU_7150	2.14742590867862
OTU_9234	2.40182957063323
OTU_5880	2.40182957063323
OTU_6713	2.31361386060615
OTU_8604	1.94684983132072
OTU_5653	1.94356183417597
OTU_6197	1.91402761439257
OTU_7157	1.6910165491387
OTU_7310	1.6910165491387
OTU_8996	1.6910165491387
OTU_6469	1.6910165491387
OTU_8167	1.92969216904284
OTU_7962	2.17138417470017
OTU_5790	2.21592424085953
OTU_7600	2.26469666979587
OTU_6003	2.28955940284283
OTU_7084	2.29334028934635
OTU_7899	2.43246239641499
OTU_7513	2.46678189145718
OTU_6787	2.51738227074167
OTU_9759	2.54005866130939
OTU_5387	2.54049735309099
OTU_5762	2.70588566582075
OTU_5574	2.80210254165414
OTU_5748	2.80488523459477
OTU_8506	2.91488127213185
OTU_8159	2.98771989569083
OTU_9403	3.12589021959817
OTU_7614	3.2996815612659
OTU_9512	3.30495729909103
OTU_5688	3.32215673559375
OTU_5059	3.32240624699158
OTU_7127	3.32755656011079
OTU_8540	3.35579956547609
OTU_5041	3.36606727431267
OTU_7228	3.37495212623362
OTU_7524	3.38678664069721
OTU_7128	3.42152058150332
OTU_7832	3.42549671522451
OTU_5422	3.43372010919826
OTU_5278	3.47784522799519
OTU_6669	3.48353386916884
OTU_5252	3.52983717946932
OTU_5512	3.53688841297904
OTU_7475	3.57215893878478
OTU_7494	3.58675909183986
OTU_7347	3.59037916586299
OTU_6182	3.61942021444814
OTU_9685	3.66308210702664
OTU_9816	3.67032689485908
OTU_7872	3.67387156608711
OTU_7190	3.67956711678014
OTU_6483	3.75159402856005
OTU_8844	3.7814479175209
OTU_6274	3.82573605583163
OTU_7346	3.85115957600604
OTU_5943	3.92616247171009
OTU_6841	3.97355437616384
OTU_6369	4.03080745640667
OTU_5584	4.03698541946091
OTU_6701	4.06510352679872
OTU_7663	4.10150653662683
OTU_5248	2.9011934887655
OTU_5439	3.00408550601803
OTU_8754	3.37835340100415
OTU_9315	3.3848932578472
OTU_8829	3.41512456440327
OTU_9346	3.41770560223332
OTU_7511	3.66001038079661
OTU_8624	3.67716564179135
OTU_5527	3.77846714524367
OTU_7232	4.1703573731389
OTU_9456	4.14812943138206
OTU_6998	4.13204287389525
OTU_6934	4.13108897468832
OTU_8802	4.12864939843951
OTU_5449	4.0816850662863
OTU_6493	4.06899661447137
OTU_7929	4.06713175757823
OTU_8791	4.04547553964296
OTU_7384	4.02257712931161
OTU_8841	3.98552170864657
OTU_8623	3.98315314149214
OTU_9397	3.97776844075315
OTU_6285	3.96047443823605
OTU_7959	3.95517813064669
OTU_5360	3.91278261033905
OTU_7462	3.89249813542634
OTU_9952	3.86325164067407
OTU_8654	3.85331416373951
OTU_6498	3.8206356664821
OTU_5472	3.8177885399358
OTU_5930	3.73351653161427
OTU_8999	2.74582493458835
OTU_6922	2.39590983384182
OTU_7098	2.55399410700168
OTU_6413	2.67025437873555
OTU_8499	2.68828546630162
OTU_7972	2.74275648375725
OTU_6311	2.74959354022554
OTU_6271	2.77241404022606
OTU_9995	2.79522479171671
OTU_8579	2.82073892685035
OTU_7293	2.87038473656186
OTU_7072	4.70394525677999
OTU_5435	4.67652607102255
OTU_7405	4.14697939879038
OTU_8680	2.6754614701698
OTU_9696	2.9759815672502
OTU_5950	3.20220137210122
OTU_5517	3.42884371731683
OTU_6097	3.8484407451765
OTU_8497	3.10616481457322
OTU_9159	2.94694775492188
OTU_6428	2.82415813032747
OTU_9333	2.79772471795493
OTU_9781	2.79464389040851
OTU_9495	2.78350781168513
OTU_8806	2.77668365103127
OTU_8632	2.76033338703876
OTU_6939	2.75718668807877
OTU_5773	2.74792690476088
OTU_9848	2.7430100334942
OTU_8788	2.72514305213669
OTU_6682	2.7166357195036
OTU_7908	2.70426663613949
OTU_5115	2.69917239610708
OTU_8357	2.69359117878168
OTU_9083	2.69329139483128
OTU_6942	2.68876069679721
OTU_7788	2.68826526425767
OTU_8991	2.68235846288476
OTU_9198	2.67367158969863
OTU_9983	2.67213128819578
OTU_7684	2.67112444391546
OTU_7487	2.66680792460162
OTU_5410	2.66434093985635
OTU_7349	2.66327035913982
OTU_7280	2.66280891507177
OTU_5202	2.66273622406198
OTU_7792	2.66180669909107
OTU_6614	2.65696053974698
OTU_8745	2.65418954158754
OTU_5603	2.64925179907667
OTU_7846	2.62902638552968
OTU_8784	2.62840476110415
OTU_8240	2.62435562929976
OTU_5236	2.62166634923929
OTU_6688	2.61975749542905
OTU_5162	2.59442727739272
OTU_6535	2.58838731600943
OTU_8366	2.56822392723577
OTU_9019	2.00004956866437
OTU_7660	2.13737233416824
OTU_7711	1.82455689675819
OTU_9260	2.48769159260862
OTU_7901	3.91972029506037
OTU_9395	3.04863864541271
OTU_9314	2.88075980365275
OTU_8572	2.84233041178502
OTU_8853	2.82266684970955
OTU_5399	2.82181792552103
OTU_9467	2.80358791967678
OTU_9800	6.59471417384829
OTU_5392	5.09549131227139
OTU_9070	4.97329371962605
OTU_8234	4.92601114897852
OTU_8130	4.84708507388256
OTU_6546	4.65145996988519
OTU_5107	4.63285184851605
OTU_6201	4.47584341791669
OTU_6308	4.47421810678962
OTU_9734	4.29967922253943
OTU_8013	4.13437978714743
OTU_6564	3.94752742051849
OTU_9330	3.81211571502661
OTU_9210	3.72333686532048
OTU_6622	3.68317407788474
OTU_9181	3.43855886541847
OTU_8146	3.11585516207564
OTU_6556	3.94017947065546
OTU_8946	3.80371206044578
OTU_9215	3.79162657044898
OTU_8284	3.65359383823115
OTU_8338	3.6478664740816
OTU_6179	3.64180191204936
OTU_7188	3.62500761236035
OTU_9564	3.60257282102635
OTU_5741	3.52892470723177
OTU_5666	3.50750261616547
OTU_7081	3.46560146887053
OTU_9190	3.46535588246176
OTU_5898	3.45960627697863
OTU_6494	3.4431100765248
OTU_5523	3.42977404905556
OTU_6517	3.42600238560868
OTU_8259	3.42346351358438
OTU_5432	3.39138261172301
OTU_7577	3.38073532582623
OTU_5827	3.37348444466033
OTU_5506	3.3727138475299
OTU_7222	3.34685289314554
OTU_8397	3.33170046143101
OTU_8362	3.32464366872656
OTU_5571	3.32010413742866
OTU_7419	3.31133913691224
OTU_7088	3.30892851235078
OTU_7754	3.30841024340793
OTU_8842	3.30239831747837
OTU_6140	3.29486149269143
OTU_8229	3.28215629572525
OTU_6219	3.2787898729313
OTU_5270	3.27332142909649
OTU_8705	3.26293199129754
OTU_5772	3.25870097751353
OTU_5894	3.25275470336783
OTU_8009	3.24621400822365
OTU_6289	3.24505145560914
OTU_9536	3.2363803170754
OTU_9621	3.21564375677575
OTU_5260	3.20800790960389
OTU_6899	3.20568100396786
OTU_6130	3.20510208711117
OTU_8970	3.20229454734571
OTU_7943	3.19269275893966
OTU_9745	3.18502617870566
OTU_8321	3.18445719504988
OTU_8625	3.17109685635238
OTU_9380	3.16270999864343
OTU_7979	3.16039431974912
OTU_5293	3.16020075822208
OTU_5493	3.15893506063465
OTU_8885	3.15715084009791
OTU_6087	3.15699295128468
OTU_9146	3.15105309897287
OTU_6361	3.14789814946208
OTU_5788	3.14642679837844
OTU_8099	3.14438693724927
OTU_8129	3.14029956612807
OTU_5496	3.13992204371563
OTU_5385	3.13352010605349
OTU_6446	3.12881346946399
OTU_6324	3.12753112097872
OTU_8896	3.12647205163014
OTU_7431	3.12527624882396
OTU_9524	3.11932206206152
OTU_6495	3.11810409246089
OTU_8064	3.10179859753816
OTU_5874	3.10009225893855
OTU_8430	3.08734732687524
OTU_6071	3.08447597586939
OTU_7193	3.0683138827907
OTU_6526	3.0571400638536
OTU_8607	3.03295526544962
OTU_9068	3.01609921294732
OTU_8752	3.00798178557229
OTU_9658	3.00613984306977
OTU_8485	3.00152027393336
OTU_9543	2.99487166904489
OTU_8352	2.98870344026573
OTU_7331	2.98608567142519
OTU_6080	2.96801377082096
OTU_7515	2.96562706185692
OTU_8647	2.96336373811008
OTU_9232	2.94772353370971
OTU_5459	2.86430276485764
OTU_6600	3.89247695990197
OTU_8845	3.88891159134762
OTU_5353	3.46093175505927
OTU_6012	3.24925604705568
OTU_5770	3.17619306451074
OTU_5000	3.09369865201851
OTU_7430	3.04953365206695
OTU_7341	3.02493041548299
OTU_6648	3.02012218669702
OTU_9624	2.94987032254224
OTU_6251	2.86626318933556
OTU_6299	2.8400973832153
OTU_5693	2.38497048076737
OTU_8777	2.08844737290366
OTU_6188	2.09424066800303
OTU_5780	2.10137060327549
OTU_8962	2.10862466519722
OTU_9838	2.1147818975699
OTU_8812	2.12087315370993
OTU_8805	2.13216672694239
OTU_7302	2.14912167963629
OTU_8522	2.15711385411338
OTU_8196	2.17134781660378
OTU_9474	2.17780692292514
OTU_9875	2.18052217726583
OTU_8771	2.20448915320154
OTU_6608	2.04075160435108
OTU_6481	2.0534079433668
OTU_9009	2.05904432732477
OTU_7892	2.0756199593687
OTU_8343	2.08943611106398
OTU_9388	2.09125759471222
OTU_6642	2.12611631845953
OTU_6136	2.13816706100337
OTU_8913	2.15090923163399
OTU_8121	2.19896616801038
OTU_7152	2.19991271549827
OTU_8424	2.20160872284889
OTU_8857	2.20454273962141
OTU_9955	2.21530649355214
OTU_9189	2.25345010097987
OTU_6610	2.00020761107789
OTU_5427	2.59370052950205
OTU_5670	2.77344098450212
OTU_8407	3.70054108991373
OTU_7235	3.70054108991373
OTU_9303	2.60159497361029
OTU_7027	2.60159497361029
OTU_5323	2.60159497361029
OTU_5691	2.60159497361029
OTU_5284	2.69115550723026
OTU_7592	2.70290849519537
OTU_8796	2.70939249559342
OTU_9878	2.71859965325528
OTU_7022	2.74024901131713
OTU_6798	2.78268316580077
OTU_7938	2.80432493069462
OTU_5956	2.80937610912055
OTU_5050	2.82217183329573
OTU_7112	2.84498921483964
OTU_5363	2.84749693803465
OTU_9357	2.8542891327608
OTU_8181	2.86556004285063
OTU_5192	2.89969733690576
OTU_8218	2.92733337817879
OTU_7370	2.93500012927311
OTU_9507	2.93678760516637
OTU_9067	2.94716084387196
OTU_6527	2.96239962570445
OTU_6827	2.96734459690032
OTU_8507	2.96827779724738
OTU_7339	2.99414560159585
OTU_7064	2.99414682791897
OTU_8334	3.05307502085648
OTU_7449	3.05717234728426
OTU_9172	3.08147957902365
OTU_9545	3.09921033264219
OTU_7335	3.11153660479121
OTU_7473	3.12677106028379
OTU_9447	3.14053164655074
OTU_8934	3.14437831897116
OTU_6766	3.15041779235847
OTU_5327	3.27141933905275
OTU_5184	3.14527135575217
OTU_5619	3.14527135575217
OTU_8151	3.12282696675682
OTU_5602	3.10927527360929
OTU_9429	3.10886780346894
OTU_8003	3.09659021123527
OTU_6566	3.0939051693974
OTU_7545	3.08905098350719
OTU_9907	3.08333895306686
OTU_5471	3.08180119976862
OTU_9857	3.07310023319584
OTU_7725	3.05924834590762
OTU_8433	3.04116740168442
OTU_8331	3.03951798693789
OTU_8165	3.03016680042561
OTU_6296	2.35501824600023
OTU_8835	2.44041801974659
OTU_8043	2.49463525578452
OTU_7647	2.51722851791404
OTU_5444	2.53101463337341
OTU_9204	2.5398397611515
OTU_6808	2.60146648732347
OTU_6603	2.68389113691821
OTU_7063	3.10817860441488
OTU_9368	3.1201312462344
OTU_7218	3.12743113402341
OTU_8408	3.16025594625724
OTU_8637	3.18450272110462
OTU_7611	3.84045649292941
OTU_9688	3.79788004369782
OTU_9047	3.71243473298224
OTU_8185	3.42669861989865
OTU_5291	3.3724050384079
OTU_8025	3.32189642389189
OTU_5865	3.29199321440307
OTU_5686	3.1757414063688
OTU_7981	3.03511363169272
OTU_5113	3.02936787995421
OTU_9187	3.02337530534052
OTU_9028	2.00009111406845
OTU_7169	2.21873475152457
OTU_6443	2.35587570085841
OTU_6929	2.49513654011506
OTU_6996	2.54784608883864
OTU_8141	2.58728105598482
OTU_5240	2.60255144116395
OTU_6661	2.62267613828599
OTU_5985	2.62293696733961
OTU_7825	2.63180150926664
OTU_9702	2.63262992803133
OTU_5742	3.99978797664706
OTU_7043	3.10803482143619
OTU_9480	3.10737635694
OTU_6826	2.00070431716333
OTU_7208	2.59026506936013
OTU_9733	2.71382102393384
OTU_7173	2.7231766598834
OTU_6904	2.72329749462029
OTU_7596	2.73329062305768
OTU_8327	2.73570436826222
OTU_6551	2.73977135971604
OTU_6472	2.75229905498582
OTU_7501	2.75986755771765
OTU_9845	2.77698719584317
OTU_6135	2.78305694233124
OTU_8699	2.89232011344863
OTU_9331	2.9448386314235
OTU_8758	2.03790779655244
OTU_6416	2.04274949527381
OTU_5086	2.05316308888596
OTU_7345	2.05936481737141
OTU_9757	2.06731026076401
OTU_6522	2.07103154819619
OTU_7804	2.08115224294627
OTU_7583	2.10756471679185
OTU_8565	2.11917953958022
OTU_6780	2.12049753469297
OTU_9312	2.13947910619604
OTU_9730	2.1406850375587
OTU_7379	2.17965316358247
OTU_9453	2.18912181075253
OTU_6333	2.20061714854016
OTU_8062	2.20403519169685
OTU_8906	2.20652922053072
OTU_9893	2.20744928218174
OTU_6192	2.21207758790041
OTU_7608	2.21422236100641
OTU_8068	2.2207898435904
OTU_9861	2.23115199667024
OTU_7196	2.23489495517979
OTU_7703	2.23697117107093
OTU_7841	2.23754099221931
OTU_7125	2.23925487734842
OTU_9840	2.24010824727677
OTU_5727	2.24398884804325
OTU_9910	2.24489952341831
OTU_8986	2.2474371809417
OTU_7380	2.25177227110198
OTU_8585	2.25267079287839
OTU_7236	2.25453711450723
OTU_5980	2.25617470598259
OTU_5334	2.25794410345396
OTU_9102	2.25982773781546
OTU_6810	2.26188493684608
OTU_8640	2.26325178915394
OTU_5357	2.2635957771662
OTU_9767	2.26551056841417
OTU_6196	2.26738102217607
OTU_9281	2.26884715576694
OTU_7057	2.269992777592
OTU_8703	2.27197908188724
OTU_9306	2.27763603236355
OTU_6260	2.27944218168987
OTU_6024	2.28217662827985
OTU_8016	2.28982419615378
OTU_7224	2.29591696602125
OTU_9622	2.29652723381508
OTU_9245	2.29706512594118
OTU_9004	2.29822162703918
OTU_6838	2.29989328599108
OTU_6437	2.30062808330574
OTU_6637	2.30105726112245
OTU_5191	2.31990566935953
OTU_7200	2.32638827732732
OTU_8207	2.32717399187131
OTU_6985	2.32802269882323
OTU_6488	2.33491600160674
OTU_5888	2.33509810802827
OTU_5805	2.33633167491584
OTU_5558	2.33708722187237
OTU_9542	2.34038074304862
OTU_8618	2.35214346302267
OTU_8960	2.35576369416431
OTU_7367	2.35907277870302
OTU_9264	2.36240413755021
OTU_8301	2.37013428776214
OTU_5672	2.37590007621022
OTU_6139	2.37678026730149
OTU_8249	2.37786851732442
OTU_9216	2.37872942311732
OTU_5550	2.3837148265682
OTU_5646	2.40487707850868
OTU_5883	2.42440864596992
OTU_8728	1.60510134361442
OTU_7124	2.10811515834326
OTU_7512	2.53751999669701
OTU_9310	2.59396625158628
OTU_5447	2.63574082627082
OTU_5941	2.63692725459146
OTU_5433	2.65117694597765
OTU_5674	2.66287703683134
OTU_8536	2.67115661790257
OTU_8113	2.57711747871528
OTU_5378	2.57711747871528
OTU_7815	2.57711747871528
OTU_6365	2.57740848978298
OTU_7206	2.58094041249959
OTU_6531	2.60848943363497
OTU_8493	2.61270750271992
OTU_5902	2.61608411709904
OTU_9390	2.63355415992454
OTU_7282	2.63507066612069
OTU_8350	2.64538189854082
OTU_6861	2.64832916508626
OTU_6962	2.65939858076261
OTU_9924	2.6608383806438
OTU_8292	1.00002082504517
OTU_6025	1.00002200621187
OTU_7095	1.00002238884183
OTU_8534	1.00002347582105
OTU_5739	1.00002592895843
OTU_8122	1.02963068045956
OTU_5469	1.03772772252269
OTU_8671	1.05984667951606
OTU_5279	1.06637152160298
OTU_8525	1.07373849215515
OTU_8798	1.08009018311758
OTU_7594	1.09515318399855
OTU_9466	1.10366492472526
OTU_8438	1.11365963276654
OTU_8659	1.11613466923859
OTU_5499	1.11862612237941
OTU_5936	1.12616284143957
OTU_7662	1.14108706144576
OTU_8276	1.14152397651879
OTU_9385	1.14898086790221
OTU_5958	1.15705229476256
OTU_7219	1.16336713041831
OTU_9053	1.17470159002845
OTU_9258	1.17748954487624
OTU_6221	1.18648740098114
OTU_5223	1.18732708262104
OTU_6809	1.19084230277698
OTU_9975	1.19365926779771
OTU_5553	1.19517254898436
OTU_5997	1.19714045031927
OTU_5722	1.19829085201526
OTU_7457	1.2005224867134
OTU_5660	1.20075328351364
OTU_8039	1.208022725137
OTU_9998	1.21342332744325
OTU_7145	1.22746317301543
OTU_7455	1.2319937377549
OTU_8597	1.23406596942844
OTU_5370	1.23799534153541
OTU_8571	1.25760626432312
OTU_8221	1.27140444766128
OTU_8955	1.29136366074354
OTU_6971	1.29649400354461
OTU_5060	1.30840694618955
OTU_7411	1.3172973331377
OTU_6007	1.33092592089445
OTU_6835	1.33813193621718
OTU_7752	1.36150244437222
OTU_6370	1.37826553008509
OTU_5492	1.38068611704699
OTU_6960	1.39275168042255
OTU_5376	1.41638659864094
OTU_5405	1.47586815803575
OTU_9521	1.56526330416763
OTU_8974	1.56738106973148
OTU_5335	1.58381280176895
OTU_8921	1.59483659102414
OTU_6674	1.61511664407918
OTU_6792	1.64236357351156
OTU_6799	1.6570969411412
OTU_7965	1.66719774199998
OTU_5109	1.70382300887771
OTU_9582	1.71394216092654
OTU_9328	1.73052911344655
OTU_5099	1.73429395948836
OTU_7050	1.73631375263632
OTU_9836	1.74081931387934
OTU_9963	1.76365480838102
OTU_7309	1.76882758830908
OTU_5423	1.81167914635054
OTU_6961	1.83113408402279
OTU_5297	1.8649349880563
OTU_9566	1.88636011713906
OTU_5549	1.91208114511846
OTU_5996	1.91414273692493
OTU_9081	1.91441768210065
OTU_6557	1.91662115536838
OTU_9230	1.96184766325598
OTU_8850	1.96747329703026
OTU_6992	1.98148160149454
OTU_8880	1.99415355700644
OTU_8208	1.99541468137225
OTU_6167	1.9978621069496
OTU_8504	2.00954019259351
OTU_6112	2.02558077666131
OTU_9530	2.03578564406035
OTU_5275	2.04133722313644
OTU_6096	2.04673033204008
OTU_8711	2.09321083791469
OTU_9899	2.10165571149263
OTU_5643	2.12837741457302
OTU_7189	2.13155486960653
OTU_5017	2.13250400080244
OTU_5100	2.13278133277981
OTU_5302	2.1389128094616
OTU_6972	2.17283383732667
OTU_7750	2.22151992685587
OTU_6689	2.2931281820281
OTU_5040	2.29315131924675
OTU_7101	2.33010036993399
OTU_8698	1.60212260406664
OTU_9990	2.1177951825903
OTU_9885	2.15229745161891
OTU_6435	2.17561748279715
OTU_8378	2.27900733613007
OTU_8789	2.31876053229031
OTU_9335	2.39022862249947
OTU_9567	5.99989354762559
OTU_5228	5.99989322969911
OTU_8222	5.6952779636011
OTU_5042	5.52301971673377
OTU_6042	5.52075792686391
OTU_5767	5.44735945235615
OTU_9692	5.43457273978639
OTU_7987	5.34732798585531
OTU_8005	5.31593990848912
OTU_8792	5.31132882384577
OTU_7023	5.3043509650573
OTU_6540	5.2897145123924
OTU_7111	5.25755522978405
OTU_6357	5.23938532694906
OTU_5543	5.2158460396712
